timestamp,P_total,p_BASE,T_ext,P_estime_clim,o_climatisation,P_reel_clim,aggregate_estimated
2019-04-30 23:00:00,0.897,0.897,9.8,0.0,0,0.0,0.0
2019-04-30 23:15:00,0.95,0.95,9.8,0.0,0,0.0,0.0
2019-04-30 23:30:00,0.894,0.894,9.8,0.0,0,0.0,0.0
2019-04-30 23:45:00,1.227,1.227,9.8,0.0,0,0.0,0.0
2019-05-01 00:00:00,1.411,1.411,9.4,0.0,0,0.0,0.0
2019-05-01 00:15:00,1.47,1.47,9.4,0.0,0,0.0,0.0
2019-05-01 00:30:00,1.229,1.229,9.4,0.0,0,0.0,0.0
2019-05-01 00:45:00,0.996,0.996,9.4,0.0,0,0.0,0.0
2019-05-01 01:00:00,0.92,0.92,9.2,0.0,0,0.0,0.0
2019-05-01 01:15:00,0.864,0.864,9.2,0.0,0,0.0,0.0
2019-05-01 01:30:00,0.971,0.971,9.2,0.0,0,0.0,0.0
2019-05-01 01:45:00,0.935,0.935,9.2,0.0,0,0.0,0.0
2019-05-01 02:00:00,0.854,0.854,9.0,0.0,0,0.0,0.0
2019-05-01 02:15:00,0.901,0.901,9.0,0.0,0,0.0,0.0
2019-05-01 02:30:00,0.908,0.908,9.0,0.0,0,0.0,0.0
2019-05-01 02:45:00,0.995,0.995,9.0,0.0,0,0.0,0.0
2019-05-01 03:00:00,0.878,0.878,9.3,0.0,0,0.0,0.0
2019-05-01 03:15:00,0.939,0.939,9.3,0.0,0,0.0,0.0
2019-05-01 03:30:00,0.948,0.948,9.3,0.0,0,0.0,0.0
2019-05-01 03:45:00,0.933,0.933,9.3,0.0,0,0.0,0.0
2019-05-01 04:00:00,1.085,1.085,9.3,0.0,0,0.0,0.0
2019-05-01 04:15:00,0.996,0.996,9.3,0.0,0,0.0,0.0
2019-05-01 04:30:00,1.074,1.074,9.3,0.0,0,0.0,0.0
2019-05-01 04:45:00,1.052,1.052,9.3,0.0,0,0.0,0.0
2019-05-01 05:00:00,1.192,1.192,9.8,0.0,0,0.0,0.0
2019-05-01 05:15:00,1.086,1.086,9.8,0.0,0,0.0,0.0
2019-05-01 05:30:00,1.523,1.523,9.8,0.0,0,0.0,0.0
2019-05-01 05:45:00,1.925,1.925,9.8,0.0,0,0.0,0.0
2019-05-01 06:00:00,1.913,1.913,9.9,0.0,0,0.0,0.0
2019-05-01 06:15:00,1.974,1.974,9.9,0.0,0,0.0,0.0
2019-05-01 06:30:00,1.851,1.851,9.9,0.0,0,0.0,0.0
2019-05-01 06:45:00,1.907,1.907,9.9,0.0,0,0.0,0.0
2019-05-01 07:00:00,1.84,1.84,10.8,0.0,0,0.0,0.0
2019-05-01 07:15:00,1.871,1.871,10.8,0.0,0,0.0,0.0
2019-05-01 07:30:00,1.98,1.98,10.8,0.0,0,0.0,0.0
2019-05-01 07:45:00,1.87,1.87,10.8,0.0,0,0.0,0.0
2019-05-01 08:00:00,2.098,2.098,11.6,0.0,0,0.0,0.0
2019-05-01 08:15:00,2.001,2.001,11.6,0.0,0,0.0,0.0
2019-05-01 08:30:00,2.123,2.123,11.6,0.0,0,0.0,0.0
2019-05-01 08:45:00,2.444,2.444,11.6,0.0,0,0.0,0.0
2019-05-01 09:00:00,2.298,2.298,12.3,0.0,0,0.0,0.0
2019-05-01 09:15:00,1.711,1.711,12.3,0.0,0,0.0,0.0
2019-05-01 09:30:00,1.65,1.65,12.3,0.0,0,0.0,0.0
2019-05-01 09:45:00,1.328,1.328,12.3,0.0,0,0.0,0.0
2019-05-01 10:00:00,1.072,1.072,12.2,0.0,0,0.0,0.0
2019-05-01 10:15:00,1.458,1.458,12.2,0.0,0,0.0,0.0
2019-05-01 10:30:00,1.137,1.137,12.2,0.0,0,0.0,0.0
2019-05-01 10:45:00,1.255,1.255,12.2,0.0,0,0.0,0.0
2019-05-01 11:00:00,1.43,1.43,12.2,0.0,0,0.0,0.0
2019-05-01 11:15:00,1.45,1.45,12.2,0.0,0,0.0,0.0
2019-05-01 11:30:00,1.475,1.475,12.2,0.0,0,0.0,0.0
2019-05-01 11:45:00,1.745,1.745,12.2,0.0,0,0.0,0.0
2019-05-01 12:00:00,1.511,1.511,11.9,0.0,0,0.0,0.0
2019-05-01 12:15:00,1.499,1.499,11.9,0.0,0,0.0,0.0
2019-05-01 12:30:00,1.596,1.596,11.9,0.0,0,0.0,0.0
2019-05-01 12:45:00,1.434,1.434,11.9,0.0,0,0.0,0.0
2019-05-01 13:00:00,1.518,1.518,12.1,0.0,0,0.0,0.0
2019-05-01 13:15:00,0.911,0.911,12.1,0.0,0,0.0,0.0
2019-05-01 13:30:00,0.695,0.695,12.1,0.0,0,0.0,0.0
2019-05-01 13:45:00,0.709,0.709,12.1,0.0,0,0.0,0.0
2019-05-01 14:00:00,0.725,0.725,12.1,0.0,0,0.0,0.0
2019-05-01 14:15:00,0.84,0.84,12.1,0.0,0,0.0,0.0
2019-05-01 14:30:00,0.78,0.78,12.1,0.0,0,0.0,0.0
2019-05-01 14:45:00,0.715,0.715,12.1,0.0,0,0.0,0.0
2019-05-01 15:00:00,0.816,0.816,11.8,0.0,0,0.0,0.0
2019-05-01 15:15:00,0.951,0.951,11.8,0.0,0,0.0,0.0
2019-05-01 15:30:00,0.823,0.823,11.8,0.0,0,0.0,0.0
2019-05-01 15:45:00,0.762,0.762,11.8,0.0,0,0.0,0.0
2019-05-01 16:00:00,0.805,0.805,11.4,0.0,0,0.0,0.0
2019-05-01 16:15:00,1.015,1.015,11.4,0.0,0,0.0,0.0
2019-05-01 16:30:00,0.882,0.882,11.4,0.0,0,0.0,0.0
2019-05-01 16:45:00,0.841,0.841,11.4,0.0,0,0.0,0.0
2019-05-01 17:00:00,1.076,1.076,11.1,0.0,0,0.0,0.0
2019-05-01 17:15:00,1.058,1.058,11.1,0.0,0,0.0,0.0
2019-05-01 17:30:00,0.985,0.985,11.1,0.0,0,0.0,0.0
2019-05-01 17:45:00,0.971,0.971,11.1,0.0,0,0.0,0.0
2019-05-01 18:00:00,1.291,1.291,10.9,0.0,0,0.0,0.0
2019-05-01 18:15:00,1.428,1.428,10.9,0.0,0,0.0,0.0
2019-05-01 18:30:00,1.19,1.19,10.9,0.0,0,0.0,0.0
2019-05-01 18:45:00,1.144,1.144,10.9,0.0,0,0.0,0.0
2019-05-01 19:00:00,1.221,1.221,9.9,0.0,0,0.0,0.0
2019-05-01 19:15:00,1.544,1.544,9.9,0.0,0,0.0,0.0
2019-05-01 19:30:00,1.586,1.586,9.9,0.0,0,0.0,0.0
2019-05-01 19:45:00,1.618,1.618,9.9,0.0,0,0.0,0.0
2019-05-01 20:00:00,1.322,1.322,9.9,0.0,0,0.0,0.0
2019-05-01 20:15:00,1.101,1.101,9.9,0.0,0,0.0,0.0
2019-05-01 20:30:00,1.0,1.0,9.9,0.0,0,0.0,0.0
2019-05-01 20:45:00,1.013,1.013,9.9,0.0,0,0.0,0.0
2019-05-01 21:00:00,0.867,0.867,9.9,0.0,0,0.0,0.0
2019-05-01 21:15:00,0.675,0.675,9.9,0.0,0,0.0,0.0
2019-05-01 21:30:00,0.645,0.645,9.9,0.0,0,0.0,0.0
2019-05-01 21:45:00,0.748,0.748,9.9,0.0,0,0.0,0.0
2019-05-01 22:00:00,0.662,0.662,10.1,0.0,0,0.0,0.0
2019-05-01 22:15:00,0.844,0.844,10.1,0.0,0,0.0,0.0
2019-05-01 22:30:00,0.67,0.67,10.1,0.0,0,0.0,0.0
2019-05-01 22:45:00,0.781,0.781,10.1,0.0,0,0.0,0.0
2019-05-01 23:00:00,0.675,0.675,10.2,0.0,0,0.0,0.0
2019-05-01 23:15:00,0.672,0.672,10.2,0.0,0,0.0,0.0
2019-05-01 23:30:00,0.777,0.777,10.2,0.0,0,0.0,0.0
2019-05-01 23:45:00,0.905,0.905,10.2,0.0,0,0.0,0.0
2019-05-02 00:00:00,0.796,0.796,10.4,0.0,0,0.0,0.0
2019-05-02 00:15:00,0.758,0.758,10.4,0.0,0,0.0,0.0
2019-05-02 00:30:00,0.696,0.696,10.4,0.0,0,0.0,0.0
2019-05-02 00:45:00,0.799,0.799,10.4,0.0,0,0.0,0.0
2019-05-02 01:00:00,0.692,0.692,10.5,0.0,0,0.0,0.0
2019-05-02 01:15:00,0.698,0.698,10.5,0.0,0,0.0,0.0
2019-05-02 01:30:00,0.693,0.693,10.5,0.0,0,0.0,0.0
2019-05-02 01:45:00,0.809,0.809,10.5,0.0,0,0.0,0.0
2019-05-02 02:00:00,0.697,0.697,10.7,0.0,0,0.0,0.0
