timestamp,P_total,p_BASE,T_ext,P_estime_clim,o_climatisation,P_reel_clim,aggregate_estimated
2019-04-30 23:00:00,0.577,0.577,9.8,0.0,0,0.0,0.0
2019-04-30 23:15:00,0.58,0.58,9.8,0.0,0,0.0,0.0
2019-04-30 23:30:00,0.642,0.642,9.8,0.0,0,0.0,0.0
2019-04-30 23:45:00,0.687,0.687,9.8,0.0,0,0.0,0.0
2019-05-01 00:00:00,0.57,0.57,9.4,0.0,0,0.0,0.0
2019-05-01 00:15:00,0.594,0.594,9.4,0.0,0,0.0,0.0
2019-05-01 00:30:00,0.677,0.677,9.4,0.0,0,0.0,0.0
2019-05-01 00:45:00,0.617,0.617,9.4,0.0,0,0.0,0.0
2019-05-01 01:00:00,0.696,0.696,9.2,0.0,0,0.0,0.0
2019-05-01 01:15:00,0.685,0.685,9.2,0.0,0,0.0,0.0
2019-05-01 01:30:00,0.772,0.772,9.2,0.0,0,0.0,0.0
2019-05-01 01:45:00,0.929,0.929,9.2,0.0,0,0.0,0.0
2019-05-01 02:00:00,0.849,0.849,9.0,0.0,0,0.0,0.0
2019-05-01 02:15:00,0.778,0.778,9.0,0.0,0,0.0,0.0
2019-05-01 02:30:00,0.574,0.574,9.0,0.0,0,0.0,0.0
2019-05-01 02:45:00,0.639,0.639,9.0,0.0,0,0.0,0.0
2019-05-01 03:00:00,0.57,0.57,9.3,0.0,0,0.0,0.0
2019-05-01 03:15:00,0.666,0.666,9.3,0.0,0,0.0,0.0
2019-05-01 03:30:00,0.797,0.797,9.3,0.0,0,0.0,0.0
2019-05-01 03:45:00,0.961,0.961,9.3,0.0,0,0.0,0.0
2019-05-01 04:00:00,0.798,0.798,9.3,0.0,0,0.0,0.0
2019-05-01 04:15:00,0.833,0.833,9.3,0.0,0,0.0,0.0
2019-05-01 04:30:00,0.795,0.795,9.3,0.0,0,0.0,0.0
2019-05-01 04:45:00,0.873,0.873,9.3,0.0,0,0.0,0.0
2019-05-01 05:00:00,1.182,1.182,9.8,0.0,0,0.0,0.0
2019-05-01 05:15:00,1.942,1.942,9.8,0.0,0,0.0,0.0
2019-05-01 05:30:00,1.233,1.233,9.8,0.0,0,0.0,0.0
2019-05-01 05:45:00,0.805,0.805,9.8,0.0,0,0.0,0.0
2019-05-01 06:00:00,1.039,1.039,9.9,0.0,0,0.0,0.0
2019-05-01 06:15:00,1.939,1.939,9.9,0.0,0,0.0,0.0
2019-05-01 06:30:00,4.251,4.251,9.9,0.0,0,0.0,0.0
2019-05-01 06:45:00,2.466,2.466,9.9,0.0,0,0.0,0.0
2019-05-01 07:00:00,2.253,2.253,10.8,0.0,0,0.0,0.0
2019-05-01 07:15:00,2.2,2.2,10.8,0.0,0,0.0,0.0
2019-05-01 07:30:00,2.171,2.171,10.8,0.0,0,0.0,0.0
2019-05-01 07:45:00,2.715,2.715,10.8,0.0,0,0.0,0.0
2019-05-01 08:00:00,1.616,1.616,11.6,0.0,0,0.0,0.0
2019-05-01 08:15:00,1.422,1.422,11.6,0.0,0,0.0,0.0
2019-05-01 08:30:00,2.0420000000000003,2.0420000000000003,11.6,0.0,0,0.0,0.0
2019-05-01 08:45:00,2.087,2.087,11.6,0.0,0,0.0,0.0
2019-05-01 09:00:00,2.937,2.937,12.3,0.0,0,0.0,0.0
2019-05-01 09:15:00,3.267,3.267,12.3,0.0,0,0.0,0.0
2019-05-01 09:30:00,4.718,4.718,12.3,0.0,0,0.0,0.0
2019-05-01 09:45:00,4.479,4.479,12.3,0.0,0,0.0,0.0
2019-05-01 10:00:00,6.087,6.087,12.2,0.0,0,0.0,0.0
2019-05-01 10:15:00,5.995,5.995,12.2,0.0,0,0.0,0.0
2019-05-01 10:30:00,5.778,5.778,12.2,0.0,0,0.0,0.0
2019-05-01 10:45:00,5.719,5.719,12.2,0.0,0,0.0,0.0
2019-05-01 11:00:00,6.584,6.584,12.2,0.0,0,0.0,0.0
2019-05-01 11:15:00,7.488,7.488,12.2,0.0,0,0.0,0.0
2019-05-01 11:30:00,8.457,8.457,12.2,0.0,0,0.0,0.0
2019-05-01 11:45:00,8.947,8.947,12.2,0.0,0,0.0,0.0
2019-05-01 12:00:00,8.02,8.02,11.9,0.0,0,0.0,0.0
2019-05-01 12:15:00,8.125,8.125,11.9,0.0,0,0.0,0.0
2019-05-01 12:30:00,7.858,7.858,11.9,0.0,0,0.0,0.0
2019-05-01 12:45:00,7.689,7.689,11.9,0.0,0,0.0,0.0
2019-05-01 13:00:00,7.253,7.253,12.1,0.0,0,0.0,0.0
2019-05-01 13:15:00,6.668,6.668,12.1,0.0,0,0.0,0.0
2019-05-01 13:30:00,4.892,4.892,12.1,0.0,0,0.0,0.0
2019-05-01 13:45:00,3.194,3.194,12.1,0.0,0,0.0,0.0
2019-05-01 14:00:00,4.033,4.033,12.1,0.0,0,0.0,0.0
2019-05-01 14:15:00,3.718,3.718,12.1,0.0,0,0.0,0.0
2019-05-01 14:30:00,4.032,4.032,12.1,0.0,0,0.0,0.0
2019-05-01 14:45:00,2.487,2.487,12.1,0.0,0,0.0,0.0
2019-05-01 15:00:00,2.189,2.189,11.8,0.0,0,0.0,0.0
2019-05-01 15:15:00,1.355,1.355,11.8,0.0,0,0.0,0.0
2019-05-01 15:30:00,2.092,2.092,11.8,0.0,0,0.0,0.0
2019-05-01 15:45:00,2.153,2.153,11.8,0.0,0,0.0,0.0
2019-05-01 16:00:00,2.159,2.159,11.4,0.0,0,0.0,0.0
2019-05-01 16:15:00,2.308,2.308,11.4,0.0,0,0.0,0.0
2019-05-01 16:30:00,2.676,2.676,11.4,0.0,0,0.0,0.0
2019-05-01 16:45:00,2.385,2.385,11.4,0.0,0,0.0,0.0
2019-05-01 17:00:00,2.225,2.225,11.1,0.0,0,0.0,0.0
2019-05-01 17:15:00,2.182,2.182,11.1,0.0,0,0.0,0.0
2019-05-01 17:30:00,2.134,2.134,11.1,0.0,0,0.0,0.0
2019-05-01 17:45:00,2.244,2.244,11.1,0.0,0,0.0,0.0
2019-05-01 18:00:00,2.312,2.312,10.9,0.0,0,0.0,0.0
2019-05-01 18:15:00,2.469,2.469,10.9,0.0,0,0.0,0.0
2019-05-01 18:30:00,2.879,2.879,10.9,0.0,0,0.0,0.0
