timestamp,P_total,p_BASE,T_ext,P_estime_clim,o_climatisation,P_reel_clim,aggregate_estimated
2019-06-04 00:00:00,0.23,0.23,11.6,0.0,0,0.0,0.0
2019-06-04 00:15:00,0.151,0.151,11.6,0.0,0,0.0,0.0
2019-06-04 00:30:00,0.113,0.113,11.6,0.0,0,0.0,0.0
2019-06-04 00:45:00,0.117,0.117,11.6,0.0,0,0.0,0.0
2019-06-04 01:00:00,0.195,0.195,11.8,0.0,0,0.0,0.0
2019-06-04 01:15:00,0.171,0.171,11.8,0.0,0,0.0,0.0
2019-06-04 01:30:00,0.112,0.112,11.8,0.0,0,0.0,0.0
2019-06-04 01:45:00,0.112,0.112,11.8,0.0,0,0.0,0.0
2019-06-04 02:00:00,0.132,0.132,12.1,0.0,0,0.0,0.0
2019-06-04 02:15:00,0.251,0.251,12.1,0.0,0,0.0,0.0
2019-06-04 02:30:00,0.241,0.241,12.1,0.0,0,0.0,0.0
2019-06-04 02:45:00,0.121,0.121,12.1,0.0,0,0.0,0.0
2019-06-04 03:00:00,0.11,0.11,11.6,0.0,0,0.0,0.0
2019-06-04 03:15:00,0.11,0.11,11.6,0.0,0,0.0,0.0
2019-06-04 03:30:00,0.169,0.169,11.6,0.0,0,0.0,0.0
2019-06-04 03:45:00,0.201,0.201,11.6,0.0,0,0.0,0.0
2019-06-04 04:00:00,0.194,0.194,11.1,0.0,0,0.0,0.0
2019-06-04 04:15:00,0.257,0.257,11.1,0.0,0,0.0,0.0
2019-06-04 04:30:00,0.344,0.344,11.1,0.0,0,0.0,0.0
2019-06-04 04:45:00,0.454,0.454,11.1,0.0,0,0.0,0.0
2019-06-04 05:00:00,0.5269999999999999,0.5269999999999999,11.1,0.0,0,0.0,0.0
2019-06-04 05:15:00,0.983,0.983,11.1,0.0,0,0.0,0.0
2019-06-04 05:30:00,1.542,1.542,11.1,0.0,0,0.0,0.0
2019-06-04 05:45:00,2.068,2.068,11.1,0.0,0,0.0,0.0
2019-06-04 06:00:00,3.615,3.615,12.6,0.0,0,0.0,0.0
2019-06-04 06:15:00,4.593,4.593,12.6,0.0,0,0.0,0.0
2019-06-04 06:30:00,5.561000000000001,5.561000000000001,12.6,0.0,0,0.0,0.0
2019-06-04 06:45:00,6.096,6.096,12.6,0.0,0,0.0,0.0
2019-06-04 07:00:00,6.778,6.778,14.6,0.0,0,0.0,0.0
2019-06-04 07:15:00,7.798,7.798,14.6,0.0,0,0.0,0.0
2019-06-04 07:30:00,7.984999999999999,7.984999999999999,14.6,0.0,0,0.0,0.0
2019-06-04 07:45:00,7.945,7.945,14.6,0.0,0,0.0,0.0
2019-06-04 08:00:00,8.157,8.157,15.4,0.0,0,0.0,0.0
2019-06-04 08:15:00,8.415999999999999,8.415999999999999,15.4,0.0,0,0.0,0.0
2019-06-04 08:30:00,8.119,8.119,15.4,0.0,0,0.0,0.0
2019-06-04 08:45:00,9.156,9.156,15.4,0.0,0,0.0,0.0
2019-06-04 09:00:00,8.981000000000002,8.981000000000002,16.2,0.0,0,0.0,0.0
2019-06-04 09:15:00,9.181,9.181,16.2,0.0,0,0.0,0.0
2019-06-04 09:30:00,8.123000000000001,8.123000000000001,16.2,0.0,0,0.0,0.0
2019-06-04 09:45:00,9.706,9.706,16.2,0.0,0,0.0,0.0
2019-06-04 10:00:00,6.77,6.77,17.3,0.0,0,0.0,0.0
2019-06-04 10:15:00,6.019,6.019,17.3,0.0,0,0.0,0.0
2019-06-04 10:30:00,4.617,4.617,17.3,0.0,0,0.0,0.0
2019-06-04 10:45:00,3.948,3.948,17.3,0.0,0,0.0,0.0
2019-06-04 11:00:00,4.981,4.981,18.4,0.0,0,0.0,0.0
2019-06-04 11:15:00,4.072,4.072,18.4,0.0,0,0.0,0.0
2019-06-04 11:30:00,5.704,5.704,18.4,0.0,0,0.0,0.0
2019-06-04 11:45:00,4.800999999999999,4.800999999999999,18.4,0.0,0,0.0,0.0
2019-06-04 12:00:00,3.315,3.315,19.5,0.0,0,0.0,0.0
2019-06-04 12:15:00,2.793,2.793,19.5,0.0,0,0.0,0.0
2019-06-04 12:30:00,2.098,2.098,19.5,0.0,0,0.0,0.0
2019-06-04 12:45:00,2.092,2.092,19.5,0.0,0,0.0,0.0
2019-06-04 13:00:00,1.222,1.222,20.2,0.0,0,0.0,0.0
2019-06-04 13:15:00,1.368,1.368,20.2,0.0,0,0.0,0.0
2019-06-04 13:30:00,1.441,1.441,20.2,0.0,0,0.0,0.0
2019-06-04 13:45:00,1.354,1.354,20.2,0.0,0,0.0,0.0
2019-06-04 14:00:00,1.29,1.29,21.1,0.0,0,0.0,0.0
2019-06-04 14:15:00,1.926,1.426,21.1,0.5,1,0.0,0.5
2019-06-04 14:30:00,1.458,1.458,21.1,0.0,0,0.0,0.0
2019-06-04 14:45:00,1.815,1.315,21.1,0.5,1,0.0,0.5
2019-06-04 15:00:00,2.025,1.525,21.4,0.5,1,0.0,0.5
2019-06-04 15:15:00,3.604,1.104,21.4,2.5,1,0.0,2.5
2019-06-04 15:30:00,2.907,0.40700000000000003,21.4,2.5,1,0.0,2.5
2019-06-04 15:45:00,1.893,0.393,21.4,1.5,1,0.0,1.5
2019-06-04 16:00:00,1.436,0.9359999991680907,21.0,0.5,1,0.0,0.5
2019-06-04 16:15:00,0.895,0.895,21.0,0.0,0,0.0,0.0
2019-06-04 16:30:00,2.843,0.34299999999999997,21.0,2.5,1,0.0,2.5
2019-06-04 16:45:00,4.194,1.694,21.0,2.5,1,0.0,2.5
2019-06-04 17:00:00,1.5059999999999998,1.5059999999999998,20.2,0.0,0,0.0,0.0
2019-06-04 17:15:00,0.677,0.677,20.2,0.0,0,0.0,0.0
2019-06-04 17:30:00,0.63,0.63,20.2,0.0,0,0.0,0.0
2019-06-04 17:45:00,0.5429999999999999,0.5429999999999999,20.2,0.0,0,0.0,0.0
2019-06-04 18:00:00,0.4539999999999999,0.4539999999999999,19.6,0.0,0,0.0,0.0
2019-06-04 18:15:00,0.832,0.832,19.6,0.0,0,0.001,0.0
2019-06-04 18:30:00,0.464,0.464,19.6,0.0,0,0.0,0.0
2019-06-04 18:45:00,0.387,0.387,19.6,0.0,0,0.0,0.0
2019-06-04 19:00:00,0.327,0.327,19.1,0.0,0,0.0,0.0
2019-06-04 19:15:00,0.273,0.273,19.1,0.0,0,0.0,0.0
2019-06-04 19:30:00,1.48,1.48,19.1,0.0,0,0.004,0.0
2019-06-04 19:45:00,0.537,0.537,19.1,0.0,0,0.0,0.0
2019-06-04 20:00:00,0.26,0.26,17.5,0.0,0,0.0,0.0
2019-06-04 20:15:00,0.285,0.285,17.5,0.0,0,0.0,0.0
2019-06-04 20:30:00,0.328,0.328,17.5,0.0,0,0.0,0.0
2019-06-04 20:45:00,0.438,0.438,17.5,0.0,0,0.0,0.0
2019-06-04 21:00:00,0.476,0.476,17.0,0.0,0,0.0,0.0
2019-06-04 21:15:00,0.81,0.81,17.0,0.0,0,0.0,0.0
2019-06-04 21:30:00,0.663,0.663,17.0,0.0,0,0.0,0.0
2019-06-04 21:45:00,0.696,0.696,17.0,0.0,0,0.0,0.0
2019-06-04 22:00:00,0.698,0.698,16.9,0.0,0,0.0,0.0
2019-06-04 22:15:00,0.436,0.436,16.9,0.0,0,0.0,0.0
2019-06-04 22:30:00,0.319,0.319,16.9,0.0,0,0.0,0.0
2019-06-04 22:45:00,0.198,0.198,16.9,0.0,0,0.0,0.0
2019-06-04 23:00:00,0.254,0.254,16.8,0.0,0,0.0,0.0
2019-06-04 23:15:00,0.286,0.286,16.8,0.0,0,0.0,0.0
2019-06-04 23:30:00,0.295,0.295,16.8,0.0,0,0.0,0.0
2019-06-04 23:45:00,0.351,0.351,16.8,0.0,0,0.0,0.0
2019-06-05 00:00:00,0.18,0.18,16.8,0.0,0,0.0,0.0
2019-06-05 00:15:00,0.263,0.263,16.8,0.0,0,0.0,0.0
2019-06-05 00:30:00,0.137,0.137,16.8,0.0,0,0.0,0.0
2019-06-05 00:45:00,0.295,0.295,16.8,0.0,0,0.0,0.0
2019-06-05 01:00:00,0.23,0.23,16.7,0.0,0,0.0,0.0
2019-06-05 01:15:00,0.357,0.357,16.7,0.0,0,0.0,0.0
2019-06-05 01:30:00,0.237,0.237,16.7,0.0,0,0.0,0.0
2019-06-05 01:45:00,0.297,0.297,16.7,0.0,0,0.0,0.0
2019-06-05 02:00:00,0.217,0.217,16.5,0.0,0,0.0,0.0
2019-06-05 02:15:00,0.298,0.298,16.5,0.0,0,0.0,0.0
2019-06-05 02:30:00,0.343,0.343,16.5,0.0,0,0.0,0.0
2019-06-05 02:45:00,0.166,0.166,16.5,0.0,0,0.0,0.0
2019-06-05 03:00:00,0.26,0.26,16.6,0.0,0,0.0,0.0
2019-06-05 03:15:00,0.262,0.262,16.6,0.0,0,0.0,0.0
2019-06-05 03:30:00,0.21,0.21,16.6,0.0,0,0.0,0.0
2019-06-05 03:45:00,0.412,0.412,16.6,0.0,0,0.0,0.0
2019-06-05 04:00:00,0.41,0.41,16.9,0.0,0,0.0,0.0
2019-06-05 04:15:00,0.315,0.315,16.9,0.0,0,0.0,0.0
2019-06-05 04:30:00,0.411,0.411,16.9,0.0,0,0.0,0.0
