timestamp,P_total,p_BASE,T_ext,P_estime_clim,o_climatisation,P_reel_clim,aggregate_estimated
2019-09-03 00:00:00,0.278,0.278,20.4,0.0,0,0.0,0.0
2019-09-03 00:15:00,0.353,0.353,20.4,0.0,0,0.0,0.0
2019-09-03 00:30:00,0.329,0.329,20.4,0.0,0,0.0,0.0
2019-09-03 00:45:00,0.439,0.439,20.4,0.0,0,0.0,0.0
2019-09-03 01:00:00,0.278,0.278,20.0,0.0,0,0.0,0.0
2019-09-03 01:15:00,0.278,0.278,20.0,0.0,0,0.0,0.0
2019-09-03 01:30:00,0.349,0.349,20.0,0.0,0,0.0,0.0
2019-09-03 01:45:00,0.353,0.353,20.0,0.0,0,0.0,0.0
2019-09-03 02:00:00,0.419,0.419,19.5,0.0,0,0.0,0.0
2019-09-03 02:15:00,0.274,0.274,19.5,0.0,0,0.0,0.0
2019-09-03 02:30:00,0.203,0.203,19.5,0.0,0,0.0,0.0
2019-09-03 02:45:00,0.259,0.259,19.5,0.0,0,0.0,0.0
2019-09-03 03:00:00,0.324,0.324,19.0,0.0,0,0.0,0.0
2019-09-03 03:15:00,0.213,0.213,19.0,0.0,0,0.0,0.0
2019-09-03 03:30:00,0.29,0.29,19.0,0.0,0,0.0,0.0
2019-09-03 03:45:00,0.198,0.198,19.0,0.0,0,0.0,0.0
2019-09-03 04:00:00,0.25,0.25,18.4,0.0,0,0.0,0.0
2019-09-03 04:15:00,0.328,0.328,18.4,0.0,0,0.0,0.0
2019-09-03 04:30:00,0.204,0.204,18.4,0.0,0,0.0,0.0
2019-09-03 04:45:00,0.211,0.211,18.4,0.0,0,0.0,0.0
2019-09-03 05:00:00,0.258,0.258,18.0,0.0,0,0.0,0.0
2019-09-03 05:15:00,0.463,0.463,18.0,0.0,0,0.0,0.0
2019-09-03 05:30:00,0.385,0.385,18.0,0.0,0,0.0,0.0
2019-09-03 05:45:00,0.397,0.397,18.0,0.0,0,0.0,0.0
2019-09-03 06:00:00,0.251,0.251,18.1,0.0,0,0.0,0.0
2019-09-03 06:15:00,0.273,0.273,18.1,0.0,0,0.0,0.0
2019-09-03 06:30:00,0.299,0.299,18.1,0.0,0,0.0,0.0
2019-09-03 06:45:00,0.307,0.307,18.1,0.0,0,0.0,0.0
2019-09-03 07:00:00,0.319,0.319,19.1,0.0,0,0.0,0.0
2019-09-03 07:15:00,1.832,1.832,19.1,0.0,0,0.0,0.0
2019-09-03 07:30:00,0.506,0.506,19.1,0.0,0,0.0,0.0
2019-09-03 07:45:00,0.549,0.549,19.1,0.0,0,0.0,0.0
2019-09-03 08:00:00,0.941,0.941,20.8,0.0,0,0.0,0.0
2019-09-03 08:15:00,0.838,0.838,20.8,0.0,0,0.0,0.0
2019-09-03 08:30:00,0.248,0.248,20.8,0.0,0,0.0,0.0
2019-09-03 08:45:00,0.34,0.34,20.8,0.0,0,0.0,0.0
2019-09-03 09:00:00,0.234,0.234,22.2,0.0,0,0.0,0.0
2019-09-03 09:15:00,0.247,0.247,22.2,0.0,0,0.0,0.0
2019-09-03 09:30:00,0.196,0.196,22.2,0.0,0,0.0,0.0
2019-09-03 09:45:00,0.265,0.265,22.2,0.0,0,0.0,0.0
2019-09-03 10:00:00,0.284,0.284,23.5,0.0,0,0.0,0.0
2019-09-03 10:15:00,0.242,0.242,23.5,0.0,0,0.0,0.0
2019-09-03 10:30:00,0.212,0.212,23.5,0.0,0,0.0,0.0
2019-09-03 10:45:00,0.151,0.151,23.5,0.0,0,0.0,0.0
2019-09-03 11:00:00,0.192,0.192,24.6,0.0,0,0.0,0.0
2019-09-03 11:15:00,0.337,0.337,24.6,0.0,0,0.0,0.0
2019-09-03 11:30:00,0.395,0.395,24.6,0.0,0,0.0,0.0
2019-09-03 11:45:00,0.442,0.442,24.6,0.0,0,0.0,0.0
2019-09-03 12:00:00,0.273,0.273,25.5,0.0,0,0.0,0.0
2019-09-03 12:15:00,0.332,0.332,25.5,0.0,0,0.0,0.0
2019-09-03 12:30:00,0.201,0.201,25.5,0.0,0,0.0,0.0
2019-09-03 12:45:00,0.148,0.148,25.5,0.0,0,0.0,0.0
2019-09-03 13:00:00,0.23,0.23,26.1,0.0,0,0.0,0.0
2019-09-03 13:15:00,0.212,0.212,26.1,0.0,0,0.0,0.0
2019-09-03 13:30:00,0.323,0.323,26.1,0.0,0,0.0,0.0
2019-09-03 13:45:00,0.146,0.146,26.1,0.0,0,0.0,0.0
2019-09-03 14:00:00,0.169,0.169,26.3,0.0,0,0.0,0.0
2019-09-03 14:15:00,0.198,0.198,26.3,0.0,0,0.0,0.0
2019-09-03 14:30:00,0.321,0.321,26.3,0.0,0,0.0,0.0
2019-09-03 14:45:00,0.417,0.417,26.3,0.0,0,0.0,0.0
2019-09-03 15:00:00,0.24,0.24,26.1,0.0,0,0.0,0.0
2019-09-03 15:15:00,0.267,0.267,26.1,0.0,0,0.0,0.0
2019-09-03 15:30:00,0.356,0.356,26.1,0.0,0,0.0,0.0
2019-09-03 15:45:00,0.431,0.431,26.1,0.0,0,0.0,0.0
2019-09-03 16:00:00,0.211,0.211,25.7,0.0,0,0.0,0.0
2019-09-03 16:15:00,0.245,0.245,25.7,0.0,0,0.0,0.0
2019-09-03 16:30:00,0.24,0.24,25.7,0.0,0,0.0,0.0
2019-09-03 16:45:00,0.307,0.307,25.7,0.0,0,0.0,0.0
2019-09-03 17:00:00,0.489,0.489,24.8,0.0,0,0.0,0.0
2019-09-03 17:15:00,0.434,0.434,24.8,0.0,0,0.0,0.0
2019-09-03 17:30:00,0.412,0.412,24.8,0.0,0,0.0,0.0
2019-09-03 17:45:00,0.365,0.365,24.8,0.0,0,0.0,0.0
2019-09-03 18:00:00,0.502,0.502,22.7,0.0,0,0.0,0.0
2019-09-03 18:15:00,0.488,0.488,22.7,0.0,0,0.0,0.0
2019-09-03 18:30:00,0.485,0.485,22.7,0.0,0,0.0,0.0
2019-09-03 18:45:00,0.385,0.385,22.7,0.0,0,0.0,0.0
2019-09-03 19:00:00,0.339,0.339,22.1,0.0,0,0.0,0.0
2019-09-03 19:15:00,0.616,0.11599999999999999,22.1,0.5,1,0.0,0.5
2019-09-03 19:30:00,0.505,0.0050000000000000044,22.1,0.5,1,0.0,0.5
2019-09-03 19:45:00,0.391,0.391,22.1,0.0,0,0.0,0.0
2019-09-03 20:00:00,0.397,0.397,21.0,0.0,0,0.0,0.0
2019-09-03 20:15:00,0.689,0.18899999999999995,21.0,0.5,1,0.0,0.5
2019-09-03 20:30:00,0.801,0.30100000000000005,21.0,0.5,1,0.0,0.5
2019-09-03 20:45:00,0.74,0.24,21.0,0.5,1,0.0,0.5
2019-09-03 21:00:00,0.69,0.69,20.5,0.0,0,0.0,0.0
2019-09-03 21:15:00,0.742,0.742,20.5,0.0,0,0.0,0.0
2019-09-03 21:30:00,0.76,0.76,20.5,0.0,0,0.0,0.0
2019-09-03 21:45:00,0.667,0.667,20.5,0.0,0,0.0,0.0
2019-09-03 22:00:00,0.681,0.681,20.0,0.0,0,0.0,0.0
2019-09-03 22:15:00,0.684,0.684,20.0,0.0,0,0.0,0.0
2019-09-03 22:30:00,0.733,0.733,20.0,0.0,0,0.0,0.0
2019-09-03 22:45:00,0.677,0.677,20.0,0.0,0,0.0,0.0
2019-09-03 23:00:00,0.459,0.459,19.8,0.0,0,0.0,0.0
2019-09-03 23:15:00,0.469,0.469,19.8,0.0,0,0.0,0.0
2019-09-03 23:30:00,0.51,0.51,19.8,0.0,0,0.0,0.0
2019-09-03 23:45:00,0.368,0.368,19.8,0.0,0,0.0,0.0
2019-09-04 00:00:00,0.353,0.353,18.6,0.0,0,0.0,0.0
2019-09-04 00:15:00,0.378,0.378,18.6,0.0,0,0.0,0.0
2019-09-04 00:30:00,0.393,0.393,18.6,0.0,0,0.0,0.0
2019-09-04 00:45:00,1.172,1.172,18.6,0.0,0,0.0,0.0
2019-09-04 01:00:00,0.953,0.953,18.2,0.0,0,0.0,0.0
2019-09-04 01:15:00,1.391,1.391,18.2,0.0,0,0.0,0.0
2019-09-04 01:30:00,1.01,1.01,18.2,0.0,0,0.0,0.0
2019-09-04 01:45:00,0.542,0.542,18.2,0.0,0,0.0,0.0
2019-09-04 02:00:00,0.679,0.679,19.2,0.0,0,0.0,0.0
2019-09-04 02:15:00,0.453,0.453,19.2,0.0,0,0.0,0.0
2019-09-04 02:30:00,0.281,0.281,19.2,0.0,0,0.0,0.0
2019-09-04 02:45:00,0.284,0.284,19.2,0.0,0,0.0,0.0
2019-09-04 03:00:00,0.352,0.352,18.7,0.0,0,0.0,0.0
2019-09-04 03:15:00,0.4,0.4,18.7,0.0,0,0.0,0.0
2019-09-04 03:30:00,0.392,0.392,18.7,0.0,0,0.0,0.0
