timestamp,P_total,p_BASE,T_ext,P_estime_clim,o_climatisation,P_reel_clim,aggregate_estimated
2019-07-23 00:00:00,0.596,0.596,23.3,0.0,0,0.006,0.0
2019-07-23 00:15:00,0.536,0.536,23.3,0.0,0,0.006,0.0
2019-07-23 00:30:00,0.558,0.558,23.3,0.0,0,0.006,0.0
2019-07-23 00:45:00,0.517,0.517,23.3,0.0,0,0.006,0.0
2019-07-23 01:00:00,0.472,0.472,23.4,0.0,0,0.006,0.0
2019-07-23 01:15:00,0.427,0.427,23.4,0.0,0,0.006,0.0
2019-07-23 01:30:00,0.487,0.487,23.4,0.0,0,0.006,0.0
2019-07-23 01:45:00,0.518,0.518,23.4,0.0,0,0.006,0.0
2019-07-23 02:00:00,0.452,0.452,23.2,0.0,0,0.006,0.0
2019-07-23 02:15:00,0.728,0.728,23.2,0.0,0,0.006,0.0
2019-07-23 02:30:00,0.899,0.899,23.2,0.0,0,0.006,0.0
2019-07-23 02:45:00,0.692,0.692,23.2,0.0,0,0.006,0.0
2019-07-23 03:00:00,0.617,0.617,22.9,0.0,0,0.006,0.0
2019-07-23 03:15:00,0.687,0.687,22.9,0.0,0,0.006,0.0
2019-07-23 03:30:00,0.629,0.629,22.9,0.0,0,0.006,0.0
2019-07-23 03:45:00,0.445,0.445,22.9,0.0,0,0.006,0.0
2019-07-23 04:00:00,0.42,0.42,21.4,0.0,0,0.006,0.0
2019-07-23 04:15:00,0.491,0.491,21.4,0.0,0,0.006,0.0
2019-07-23 04:30:00,0.424,0.424,21.4,0.0,0,0.006,0.0
2019-07-23 04:45:00,0.323,0.323,21.4,0.0,0,0.006,0.0
2019-07-23 05:00:00,0.387,0.387,20.1,0.0,0,0.006,0.0
2019-07-23 05:15:00,0.361,0.361,20.1,0.0,0,0.006,0.0
2019-07-23 05:30:00,0.509,0.509,20.1,0.0,0,0.006,0.0
2019-07-23 05:45:00,0.798,0.798,20.1,0.0,0,0.005,0.0
2019-07-23 06:00:00,0.906,0.906,20.5,0.0,0,0.006,0.0
2019-07-23 06:15:00,1.22,1.22,20.5,0.0,0,0.006,0.0
2019-07-23 06:30:00,1.149,1.149,20.5,0.0,0,0.006,0.0
2019-07-23 06:45:00,1.292,1.292,20.5,0.0,0,0.006,0.0
2019-07-23 07:00:00,1.125,1.125,20.6,0.0,0,0.006,0.0
2019-07-23 07:15:00,1.774,1.774,20.6,0.0,0,0.006,0.0
2019-07-23 07:30:00,1.255,1.255,20.6,0.0,0,0.006,0.0
2019-07-23 07:45:00,1.422,1.422,20.6,0.0,0,0.005,0.0
2019-07-23 08:00:00,1.42,1.42,20.7,0.0,0,0.006,0.0
2019-07-23 08:15:00,1.454,1.454,20.7,0.0,0,0.006,0.0
2019-07-23 08:30:00,1.433,1.433,20.7,0.0,0,0.006,0.0
2019-07-23 08:45:00,1.273,1.273,20.7,0.0,0,0.006,0.0
2019-07-23 09:00:00,1.257,1.257,21.5,0.0,0,0.006,0.0
2019-07-23 09:15:00,1.941,1.9410000000000003,21.5,0.0,0,0.006,0.0
2019-07-23 09:30:00,2.893,2.8929999999999993,21.5,0.0,0,0.006,0.0
2019-07-23 09:45:00,2.451,2.451,21.5,0.0,0,0.006,0.0
2019-07-23 10:00:00,2.683,2.683,22.1,0.0,0,0.006,0.0
2019-07-23 10:15:00,2.25,2.25,22.1,0.0,0,0.006,0.0
2019-07-23 10:30:00,2.778,2.778,22.1,0.0,0,0.006,0.0
2019-07-23 10:45:00,2.701,2.701,22.1,0.0,0,0.006,0.0
2019-07-23 11:00:00,2.642,2.6419999999999946,22.5,0.0,0,0.006,0.0
2019-07-23 11:15:00,2.045,2.045,22.5,0.0,0,0.006,0.0
2019-07-23 11:30:00,2.494,2.4939999999999953,22.5,0.0,0,0.006,0.0
2019-07-23 11:45:00,2.464,2.4639999999999946,22.5,0.0,0,0.006,0.0
2019-07-23 12:00:00,1.51,1.5100000000000002,23.8,0.0,0,0.006,0.0
2019-07-23 12:15:00,1.266,1.266,23.8,0.0,0,0.006,0.0
2019-07-23 12:30:00,1.271,1.271,23.8,0.0,0,0.006,0.0
2019-07-23 12:45:00,0.526,0.526,23.8,0.0,0,0.006,0.0
2019-07-23 13:00:00,0.887,0.887,24.2,0.0,0,0.006,0.0
2019-07-23 13:15:00,0.601,0.601,24.2,0.0,0,0.006,0.0
2019-07-23 13:30:00,0.581,0.581,24.2,0.0,0,0.006,0.0
2019-07-23 13:45:00,0.407,0.407,24.2,0.0,0,0.006,0.0
2019-07-23 14:00:00,0.454,0.454,24.0,0.0,0,0.006,0.0
2019-07-23 14:15:00,1.123,0.623,24.0,0.5,1,0.006,0.5
2019-07-23 14:30:00,1.387,0.887,24.0,0.5,1,0.006,0.5
2019-07-23 14:45:00,1.125,0.625,24.0,0.5,1,0.006,0.5
2019-07-23 15:00:00,0.768,0.768,23.5,0.0,0,0.026,0.0
2019-07-23 15:15:00,0.614,0.614,23.5,0.0,0,0.067,0.0
2019-07-23 15:30:00,0.606,0.606,23.5,0.0,0,0.066,0.0
2019-07-23 15:45:00,0.482,0.482,23.5,0.0,0,0.066,0.0
2019-07-23 16:00:00,0.51,0.51,23.5,0.0,0,0.066,0.0
2019-07-23 16:15:00,0.333,0.333,23.5,0.0,0,0.066,0.0
2019-07-23 16:30:00,0.43,0.43,23.5,0.0,0,0.066,0.0
2019-07-23 16:45:00,0.872,0.372,23.5,0.5,1,0.066,0.5
2019-07-23 17:00:00,0.903,0.403,22.8,0.5,1,0.046,0.5
2019-07-23 17:15:00,0.641,0.14100000000000001,22.8,0.5,1,0.006,0.5
2019-07-23 17:30:00,0.583,0.08299999999999996,22.8,0.5,1,0.006,0.5
2019-07-23 17:45:00,0.629,0.129,22.8,0.5,1,0.006,0.5
2019-07-23 18:00:00,0.665,0.16500000000000004,22.1,0.5,1,0.006,0.5
2019-07-23 18:15:00,0.607,0.10699999999999998,22.1,0.5,1,0.006,0.5
2019-07-23 18:30:00,0.801,0.30099999999999993,22.1,0.5,1,0.006,0.5
2019-07-23 18:45:00,0.824,0.32399999999999984,22.1,0.5,1,0.006,0.5
2019-07-23 19:00:00,0.569,0.06899999999999973,22.0,0.5,1,0.006,0.5
2019-07-23 19:15:00,0.432,0.432,22.0,0.0,0,0.006,0.0
2019-07-23 19:30:00,0.514,0.514,22.0,0.0,0,0.006,0.0
2019-07-23 19:45:00,0.493,0.493,22.0,0.0,0,0.006,0.0
2019-07-23 20:00:00,0.428,0.428,20.5,0.0,0,0.006,0.0
2019-07-23 20:15:00,0.51,0.51,20.5,0.0,0,0.006,0.0
2019-07-23 20:30:00,0.628,0.628,20.5,0.0,0,0.006,0.0
2019-07-23 20:45:00,0.54,0.54,20.5,0.0,0,0.006,0.0
2019-07-23 21:00:00,0.426,0.426,20.2,0.0,0,0.006,0.0
2019-07-23 21:15:00,0.495,0.495,20.2,0.0,0,0.006,0.0
2019-07-23 21:30:00,0.508,0.508,20.2,0.0,0,0.006,0.0
2019-07-23 21:45:00,0.422,0.422,20.2,0.0,0,0.006,0.0
2019-07-23 22:00:00,0.442,0.442,20.2,0.0,0,0.006,0.0
2019-07-23 22:15:00,0.595,0.595,20.2,0.0,0,0.006,0.0
2019-07-23 22:30:00,0.574,0.574,20.2,0.0,0,0.006,0.0
2019-07-23 22:45:00,0.472,0.472,20.2,0.0,0,0.006,0.0
2019-07-23 23:00:00,0.479,0.479,20.2,0.0,0,0.006,0.0
2019-07-23 23:15:00,0.509,0.509,20.2,0.0,0,0.006,0.0
2019-07-23 23:30:00,0.427,0.427,20.2,0.0,0,0.006,0.0
2019-07-23 23:45:00,0.425,0.425,20.2,0.0,0,0.006,0.0
2019-07-24 00:00:00,0.512,0.512,20.2,0.0,0,0.006,0.0
2019-07-24 00:15:00,0.57,0.57,20.2,0.0,0,0.006,0.0
2019-07-24 00:30:00,0.514,0.514,20.2,0.0,0,0.006,0.0
2019-07-24 00:45:00,0.492,0.492,20.2,0.0,0,0.006,0.0
