timestamp,P_total,p_BASE,T_ext,P_estime_clim,o_climatisation,P_reel_clim,aggregate_estimated
2019-07-16 00:00:00,0.158,0.158,21.8,0.0,0,0.0,0.0
2019-07-16 00:15:00,0.216,0.216,21.8,0.0,0,0.0,0.0
2019-07-16 00:30:00,0.228,0.228,21.8,0.0,0,0.0,0.0
2019-07-16 00:45:00,0.209,0.209,21.8,0.0,0,0.0,0.0
2019-07-16 01:00:00,0.152,0.152,21.4,0.0,0,0.0,0.0
2019-07-16 01:15:00,0.156,0.156,21.4,0.0,0,0.0,0.0
2019-07-16 01:30:00,0.144,0.144,21.4,0.0,0,0.0,0.0
2019-07-16 01:45:00,0.138,0.138,21.4,0.0,0,0.0,0.0
2019-07-16 02:00:00,0.166,0.166,21.2,0.0,0,0.0,0.0
2019-07-16 02:15:00,0.144,0.144,21.2,0.0,0,0.0,0.0
2019-07-16 02:30:00,0.113,0.113,21.2,0.0,0,0.0,0.0
2019-07-16 02:45:00,0.269,0.269,21.2,0.0,0,0.0,0.0
2019-07-16 03:00:00,0.27,0.27,20.8,0.0,0,0.0,0.0
2019-07-16 03:15:00,0.126,0.126,20.8,0.0,0,0.0,0.0
2019-07-16 03:30:00,0.131,0.131,20.8,0.0,0,0.0,0.0
2019-07-16 03:45:00,0.183,0.183,20.8,0.0,0,0.0,0.0
2019-07-16 04:00:00,0.119,0.119,20.2,0.0,0,0.0,0.0
2019-07-16 04:15:00,0.109,0.109,20.2,0.0,0,0.0,0.0
2019-07-16 04:30:00,0.185,0.185,20.2,0.0,0,0.0,0.0
2019-07-16 04:45:00,0.483,0.483,20.2,0.0,0,0.0,0.0
2019-07-16 05:00:00,0.767,0.767,20.2,0.0,0,0.0,0.0
2019-07-16 05:15:00,2.265,2.265,20.2,0.0,0,0.0,0.0
2019-07-16 05:30:00,1.444,1.444,20.2,0.0,0,0.0,0.0
2019-07-16 05:45:00,1.12,1.12,20.2,0.0,0,0.0,0.0
2019-07-16 06:00:00,1.456,0.956,22.4,0.5,1,0.0,0.5
2019-07-16 06:15:00,0.915,0.915,22.4,0.0,0,0.0,0.0
2019-07-16 06:30:00,1.04,1.04,22.4,0.0,0,0.0,0.0
2019-07-16 06:45:00,1.311,1.311,22.4,0.0,0,0.0,0.0
2019-07-16 07:00:00,1.589,1.589,24.0,0.0,0,0.0,0.0
2019-07-16 07:15:00,1.628,1.128,24.0,0.5,1,0.0,0.5
2019-07-16 07:30:00,1.574,1.574,24.0,0.0,0,0.0,0.0
2019-07-16 07:45:00,3.004,3.004,24.0,0.0,0,0.0,0.0
2019-07-16 08:00:00,3.092,0.5920000000000001,25.6,2.5,1,0.0,2.5
2019-07-16 08:15:00,3.302,0.802,25.6,2.5,1,0.0,2.5
2019-07-16 08:30:00,3.509,1.009,25.6,2.5,1,0.0,2.5
2019-07-16 08:45:00,3.627,1.1269999999999998,25.6,2.5,1,0.0,2.5
2019-07-16 09:00:00,3.792,1.2919999999999998,27.5,2.5,1,0.0,2.5
2019-07-16 09:15:00,3.269,0.7690000000000001,27.5,2.5,1,0.0,2.5
2019-07-16 09:30:00,3.829,1.3290000000000002,27.5,2.5,1,0.0,2.5
2019-07-16 09:45:00,3.619,1.1190000000000002,27.5,2.5,1,0.0,2.5
2019-07-16 10:00:00,3.194,0.694,29.3,2.5,1,0.0,2.5
2019-07-16 10:15:00,4.507,2.0069999999999997,29.3,2.5,1,0.0,2.5
2019-07-16 10:30:00,4.557,2.0570000000000004,29.3,2.5,1,0.0,2.5
2019-07-16 10:45:00,4.435,1.9349999999999996,29.3,2.5,1,0.0,2.5
2019-07-16 11:00:00,3.628,1.1280000000000001,30.8,2.5,1,0.0,2.5
2019-07-16 11:15:00,4.523,2.0229999999999997,30.8,2.5,1,0.0,2.5
2019-07-16 11:30:00,4.607,2.107,30.8,2.5,1,0.0,2.5
2019-07-16 11:45:00,4.218,4.218,30.8,0.0,0,0.0,0.0
2019-07-16 12:00:00,2.308,1.8079999999999998,32.0,0.5,1,0.0,0.5
2019-07-16 12:15:00,2.144,1.6440000000000001,32.0,0.5,1,0.0,0.5
2019-07-16 12:30:00,1.075,1.075,32.0,0.0,0,0.0,0.0
2019-07-16 12:45:00,0.852,0.852,32.0,0.0,0,0.0,0.0
2019-07-16 13:00:00,2.341,2.341,32.8,0.0,0,0.0,0.0
2019-07-16 13:15:00,4.474,1.9740000000000002,32.8,2.5,1,0.0,2.5
2019-07-16 13:30:00,4.05,1.5499999999999998,32.8,2.5,1,0.0,2.5
2019-07-16 13:45:00,3.898,2.398,32.8,1.5,1,0.0,1.5
2019-07-16 14:00:00,3.437,0.9369999999999998,33.2,2.5,1,0.0,2.5
2019-07-16 14:15:00,3.079,3.079,33.2,0.0,0,0.0,0.0
2019-07-16 14:30:00,2.039,1.5390000000000001,33.2,0.5,1,0.0,0.5
2019-07-16 14:45:00,1.329,1.329,33.2,0.0,0,0.0,0.0
2019-07-16 15:00:00,3.562,1.0619999999999998,32.6,2.5,1,0.0,2.5
2019-07-16 15:15:00,3.583,3.583,32.6,0.0,0,0.0,0.0
2019-07-16 15:30:00,3.027,0.5270000000000001,32.6,2.5,1,0.0,2.5
2019-07-16 15:45:00,0.228,0.228,32.6,0.0,0,0.0,0.0
2019-07-16 16:00:00,0.259,0.259,30.9,0.0,0,0.0,0.0
2019-07-16 16:15:00,0.14,0.14,30.9,0.0,0,0.0,0.0
2019-07-16 16:30:00,0.144,0.144,30.9,0.0,0,0.0,0.0
2019-07-16 16:45:00,0.26,0.26,30.9,0.0,0,0.0,0.0
2019-07-16 17:00:00,1.969,0.4690000000000001,29.1,1.5,1,0.0,1.5
2019-07-16 17:15:00,0.0979999999999998,0.0979999999999998,29.1,0.0,0,0.0,0.0
2019-07-16 17:30:00,2.733,2.733,29.1,0.0,0,0.0,0.0
2019-07-16 17:45:00,2.9370000000000003,0.4370000000000003,29.1,2.5,1,0.0,2.5
2019-07-16 18:00:00,0.4049999999999993,0.4049999999999993,28.1,0.0,0,0.0,0.0
2019-07-16 18:15:00,0.4630000000000001,0.4630000000000001,28.1,0.0,0,0.0,0.0
2019-07-16 18:30:00,2.6,0.10000000000000009,28.1,2.5,1,0.0,2.5
2019-07-16 18:45:00,0.595,0.595,28.1,0.0,0,0.0,0.0
2019-07-16 19:00:00,2.41,0.9100000000000001,28.0,1.5,1,0.0,1.5
2019-07-16 19:15:00,0.594,0.594,28.0,0.0,0,0.0,0.0
2019-07-16 19:30:00,0.312,0.312,28.0,0.0,0,0.0,0.0
2019-07-16 19:45:00,0.329,0.329,28.0,0.0,0,0.0,0.0
2019-07-16 20:00:00,0.272,0.272,28.1,0.0,0,0.0,0.0
2019-07-16 20:15:00,0.34,0.34,28.1,0.0,0,0.0,0.0
2019-07-16 20:30:00,0.316,0.316,28.1,0.0,0,0.0,0.0
2019-07-16 20:45:00,0.301,0.301,28.1,0.0,0,0.0,0.0
2019-07-16 21:00:00,0.326,0.326,27.5,0.0,0,0.0,0.0
2019-07-16 21:15:00,0.347,0.347,27.5,0.0,0,0.0,0.0
2019-07-16 21:30:00,0.331,0.331,27.5,0.0,0,0.0,0.0
2019-07-16 21:45:00,0.326,0.326,27.5,0.0,0,0.0,0.0
2019-07-16 22:00:00,0.246,0.246,27.0,0.0,0,0.0,0.0
2019-07-16 22:15:00,0.112,0.112,27.0,0.0,0,0.0,0.0
2019-07-16 22:30:00,0.13,0.13,27.0,0.0,0,0.0,0.0
2019-07-16 22:45:00,0.216,0.216,27.0,0.0,0,0.0,0.0
2019-07-16 23:00:00,0.14,0.14,26.2,0.0,0,0.0,0.0
2019-07-16 23:15:00,0.108,0.108,26.2,0.0,0,0.0,0.0
2019-07-16 23:30:00,0.184,0.184,26.2,0.0,0,0.0,0.0
2019-07-16 23:45:00,0.28,0.28,26.2,0.0,0,0.0,0.0
2019-07-17 00:00:00,0.213,0.213,25.6,0.0,0,0.0,0.0
2019-07-17 00:15:00,0.168,0.168,25.6,0.0,0,0.0,0.0
2019-07-17 00:30:00,0.167,0.167,25.6,0.0,0,0.0,0.0
2019-07-17 00:45:00,0.138,0.138,25.6,0.0,0,0.0,0.0
2019-07-17 01:00:00,0.139,0.139,25.2,0.0,0,0.0,0.0
2019-07-17 01:15:00,0.136,0.136,25.2,0.0,0,0.0,0.0
2019-07-17 01:30:00,0.164,0.164,25.2,0.0,0,0.0,0.0
2019-07-17 01:45:00,0.147,0.147,25.2,0.0,0,0.0,0.0
2019-07-17 02:00:00,0.31,0.31,24.5,0.0,0,0.0,0.0
2019-07-17 02:15:00,0.655,0.655,24.5,0.0,0,0.0,0.0
2019-07-17 02:30:00,0.632,0.632,24.5,0.0,0,0.0,0.0
2019-07-17 02:45:00,0.53,0.53,24.5,0.0,0,0.0,0.0
2019-07-17 03:00:00,0.426,0.426,24.2,0.0,0,0.0,0.0
2019-07-17 03:15:00,0.198,0.198,24.2,0.0,0,0.0,0.0
2019-07-17 03:30:00,0.111,0.111,24.2,0.0,0,0.0,0.0
2019-07-17 03:45:00,0.102,0.102,24.2,0.0,0,0.0,0.0
2019-07-17 04:00:00,0.195,0.195,23.8,0.0,0,0.0,0.0
2019-07-17 04:15:00,0.186,0.186,23.8,0.0,0,0.0,0.0
2019-07-17 04:30:00,0.202,0.202,23.8,0.0,0,0.0,0.0
2019-07-17 04:45:00,0.345,0.345,23.8,0.0,0,0.0,0.0
2019-07-17 05:00:00,0.417,0.417,23.7,0.0,0,0.0,0.0
2019-07-17 05:15:00,0.839,0.839,23.7,0.0,0,0.0,0.0
2019-07-17 05:30:00,3.611,1.1110000000000002,23.7,2.5,1,0.0,2.5
2019-07-17 05:45:00,1.841,1.841,23.7,0.0,0,0.0,0.0
2019-07-17 06:00:00,0.796,0.796,24.9,0.0,0,0.0,0.0
2019-07-17 06:15:00,1.121,1.121,24.9,0.0,0,0.0,0.0
2019-07-17 06:30:00,0.964,0.964,24.9,0.0,0,0.0,0.0
2019-07-17 06:45:00,0.752,0.752,24.9,0.0,0,0.0,0.0
2019-07-17 07:00:00,0.7589999999999999,0.7589999999999999,25.6,0.0,0,0.0,0.0
2019-07-17 07:15:00,1.37,0.8700000000000001,25.6,0.5,1,0.0,0.5
2019-07-17 07:30:00,1.174,1.174,25.6,0.0,0,0.0,0.0
2019-07-17 07:45:00,1.825,0.32499999999999996,25.6,1.5,1,0.0,1.5
2019-07-17 08:00:00,2.541,1.041,27.2,1.5,1,0.0,1.5
2019-07-17 08:15:00,3.353,0.8530000000000002,27.2,2.5,1,0.0,2.5
2019-07-17 08:30:00,2.954,0.4540000000000002,27.2,2.5,1,0.0,2.5
2019-07-17 08:45:00,3.718,1.218,27.2,2.5,1,0.0,2.5
2019-07-17 09:00:00,2.998,0.4980000000000002,29.1,2.5,1,0.0,2.5
2019-07-17 09:15:00,2.447,2.447,29.1,0.0,0,0.0,0.0
2019-07-17 09:30:00,1.702,1.202,29.1,0.5,1,0.0,0.5
2019-07-17 09:45:00,2.703,2.703,29.1,0.0,0,0.0,0.0
2019-07-17 10:00:00,1.715,1.715,30.9,0.0,0,0.0,0.0
2019-07-17 10:15:00,1.201,1.201,30.9,0.0,0,0.0,0.0
2019-07-17 10:30:00,1.603,1.603,30.9,0.0,0,0.0,0.0
2019-07-17 10:45:00,2.06,2.06,30.9,0.0,0,0.0,0.0
2019-07-17 11:00:00,2.219,2.219,31.9,0.0,0,0.0,0.0
2019-07-17 11:15:00,2.895,2.395,31.9,0.5,1,0.0,0.5
2019-07-17 11:30:00,2.143,1.6429999999999998,31.9,0.5,1,0.0,0.5
2019-07-17 11:45:00,2.619,2.119,31.9,0.5,1,0.0,0.5
2019-07-17 12:00:00,3.654,3.154,32.8,0.5,1,0.0,0.5
2019-07-17 12:15:00,2.92,2.92,32.8,0.0,0,0.0,0.0
2019-07-17 12:30:00,3.254,3.254,32.8,0.0,0,0.0,0.0
2019-07-17 12:45:00,3.407,0.907,32.8,2.5,1,0.0,2.5
2019-07-17 13:00:00,0.811,0.811,32.0,0.0,0,0.0,0.0
2019-07-17 13:15:00,0.418,0.418,32.0,0.0,0,0.0,0.0
2019-07-17 13:30:00,0.686,0.18600000000000005,32.0,0.5,1,0.0,0.5
2019-07-17 13:45:00,0.669,0.669,32.0,0.0,0,0.0,0.0
2019-07-17 14:00:00,0.678,0.678,30.5,0.0,0,0.0,0.0
2019-07-17 14:15:00,0.229,0.229,30.5,0.0,0,0.0,0.0
2019-07-17 14:30:00,0.231,0.231,30.5,0.0,0,0.0,0.0
2019-07-17 14:45:00,0.307,0.307,30.5,0.0,0,0.0,0.0
2019-07-17 15:00:00,0.244,0.244,30.0,0.0,0,0.0,0.0
2019-07-17 15:15:00,1.226,0.726,30.0,0.5,1,0.0,0.5
2019-07-17 15:30:00,6.21,6.21,30.0,0.0,0,0.0,0.0
2019-07-17 15:45:00,7.637999999999998,5.137999999999998,30.0,2.5,1,0.0,2.5
2019-07-17 16:00:00,3.1020000000000003,0.6020000000000003,30.5,2.5,1,0.0,2.5
2019-07-17 16:15:00,2.312,2.312,30.5,0.0,0,0.0,0.0
2019-07-17 16:30:00,1.537,1.537,30.5,0.0,0,0.0,0.0
2019-07-17 16:45:00,0.348,0.348,30.5,0.0,0,0.0,0.0
2019-07-17 17:00:00,0.397,0.397,30.9,0.0,0,0.0,0.0
2019-07-17 17:15:00,0.386,0.386,30.9,0.0,0,0.0,0.0
2019-07-17 17:30:00,0.3309999999999999,0.3309999999999999,30.9,0.0,0,0.0,0.0
2019-07-17 17:45:00,1.441,1.441,30.9,0.0,0,0.0,0.0
2019-07-17 18:00:00,3.637,1.137,29.9,2.5,1,0.0,2.5
2019-07-17 18:15:00,4.186,1.686,29.9,2.5,1,0.0,2.5
2019-07-17 18:30:00,4.39,1.8899999999999997,29.9,2.5,1,0.0,2.5
2019-07-17 18:45:00,3.939,1.439,29.9,2.5,1,0.0,2.5
2019-07-17 19:00:00,0.665,0.665,29.0,0.0,0,0.0,0.0
2019-07-17 19:15:00,0.711,0.21099999999999997,29.0,0.5,1,0.0,0.5
2019-07-17 19:30:00,0.339,0.339,29.0,0.0,0,0.0,0.0
2019-07-17 19:45:00,0.269,0.269,29.0,0.0,0,0.0,0.0
2019-07-17 20:00:00,0.351,0.351,25.6,0.0,0,0.0,0.0
2019-07-17 20:15:00,0.429,0.429,25.6,0.0,0,0.0,0.0
2019-07-17 20:30:00,0.318,0.318,25.6,0.0,0,0.0,0.0
2019-07-17 20:45:00,0.323,0.323,25.6,0.0,0,0.0,0.0
2019-07-17 21:00:00,2.459,0.9590000000000001,25.1,1.5,1,0.0,1.5
